id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1513699123320352769	1513699123320352769	2022-04-11 19:02:48 PDT	2022-04-11	19:02:48	-0700	1468416655592022020	kinodery	Soneo		#adventure  #diving  Scuba diving  https://t.co/HMzhMQzUmg	en	[]	['http://bit.ly/3KACPY2']	[]	0	1	1	['adventure', 'diving']	[]	https://twitter.com/kinodery/status/1513699123320352769	False		0								[]				
1513691859742347271	1513691859742347271	2022-04-11 18:33:57 PDT	2022-04-11	18:33:57	-0700	753856285926227968	news_diving	ダイビングニュース		オーシャナ主催「Cカード取得サポート企画」Part4！富戸でファンダイブを初体験 - オーシャナ  https://t.co/CAWecCcyTE #ダイビング #diving	ja	[]	['https://ift.tt/LqGTngV']	[]	0	0	0	['ダイビング', 'diving']	[]	https://twitter.com/news_diving/status/1513691859742347271	False		0								[]				
1513682469882503171	1513682469882503171	2022-04-11 17:56:38 PDT	2022-04-11	17:56:38	-0700	1450527108069953537	_pplxng_	Pplxng		Diving day 🌊 #scuba #scubadiving #diving #fundive #oceans #sea #Kohtao  https://t.co/RZmQqodYLD	en	[]	[]	['https://pbs.twimg.com/media/FQGuJqeWQAw-qxu.jpg', 'https://pbs.twimg.com/media/FQGuJrfakAAOEQs.jpg', 'https://pbs.twimg.com/media/FQGuJtmacAQj4S3.jpg', 'https://pbs.twimg.com/media/FQGuJvDaIAUKju4.jpg']	0	2	3	['scuba', 'scubadiving', 'diving', 'fundive', 'oceans', 'sea', 'kohtao']	[]	https://twitter.com/_Pplxng_/status/1513682469882503171	False		1	https://pbs.twimg.com/media/FQGuJqeWQAw-qxu.jpg							[]				
1513673981991145474	1513673981991145474	2022-04-11 17:22:54 PDT	2022-04-11	17:22:54	-0700	2220062984	energydepday	Christian F. Burton		Learning how to dive!  https://t.co/bQlIwvBBHm #swimming #swimlessons #diving #swimteacher #swimteam #swimmer #swim	en	[]	['https://youtu.be/bdXcRm3M5eE']	[]	0	0	0	['swimming', 'swimlessons', 'diving', 'swimteacher', 'swimteam', 'swimmer', 'swim']	[]	https://twitter.com/EnergyDepDay/status/1513673981991145474	False		0								[]				
1513668307328679943	1513668307328679943	2022-04-11 17:00:21 PDT	2022-04-11	17:00:21	-0700	3810259334	divewithgary	Gary Kent		Good Morning #Scuba #Diving fans! Where are you diving today?	en	[]	[]	[]	0	2	0	['scuba', 'diving']	[]	https://twitter.com/divewithgary/status/1513668307328679943	False		0								[]				
1513662515930181635	1513662515930181635	2022-04-11 16:37:20 PDT	2022-04-11	16:37:20	-0700	156381774	dianavargas64	DIANA VARGAS		Vamos por la inmersión nocturna #diving #diver #ocean #Providencia #oceanlover  https://t.co/PwU8YkTqNY	es	[]	[]	['https://pbs.twimg.com/media/FQGcBzqWQAEGzzx.jpg']	0	0	0	['diving', 'diver', 'ocean', 'providencia', 'oceanlover']	[]	https://twitter.com/dianavargas64/status/1513662515930181635	False		1	https://pbs.twimg.com/media/FQGcBzqWQAEGzzx.jpg							[]				
1513662442815037462	1513662442815037462	2022-04-11 16:37:03 PDT	2022-04-11	16:37:03	-0700	285679560	thescubanews	The Scuba News		Smile!  📸 @RedSeaSafaris   Send us your underwater photos and we will share them with our followers with a credit to you -  https://t.co/sdepy06XOK  #Scuba #Diving #ScubaDiving #RedSea #Egypt #UnderwaterPhotos #UnderwaterPhotography #UnderwaterPictures  https://t.co/lpfGib2bzc	en	[{'screen_name': 'redseasafaris', 'name': 'red sea safaris', 'id': '2529715466'}]	['https://buff.ly/3jkgMsG']	['https://pbs.twimg.com/media/FQGb-A6WQAAZrHT.jpg']	0	5	6	['scuba', 'diving', 'scubadiving', 'redsea', 'egypt', 'underwaterphotos', 'underwaterphotography', 'underwaterpictures']	[]	https://twitter.com/TheScubaNews/status/1513662442815037462	False		1	https://pbs.twimg.com/media/FQGb-A6WQAAZrHT.jpg							[]				
1513661712834211840	1513661712834211840	2022-04-11 16:34:09 PDT	2022-04-11	16:34:09	-0700	753856285926227968	news_diving	ダイビングニュース		カゼミーロが完璧ダイビングヘッド! バスケスも決めたR・マドリー、CLとの連戦もリーグ独走態勢キープ | ゲキサカ - ゲキサカ  https://t.co/4VelgYnwqS #ダイビング #diving	ja	[]	['https://ift.tt/cdWCvkf']	[]	0	0	0	['ダイビング', 'diving']	[]	https://twitter.com/news_diving/status/1513661712834211840	False		0								[]				
1513655055995400195	1513655055995400195	2022-04-11 16:07:42 PDT	2022-04-11	16:07:42	-0700	771184346677915649	jp_dive	diveJP		NISHIKAWANA Chiba, Japan. If you like DIVING, please retweet♡  https://t.co/Ik9ZvoABFt ##diving #scubadiving #Japan	en	[]	['https://youtu.be/_UHFZfOf2SA']	[]	0	0	1	['diving', 'scubadiving', 'japan']	[]	https://twitter.com/jp_dive/status/1513655055995400195	False		0								[]				
1513653873071861765	1513653873071861765	2022-04-11 16:03:00 PDT	2022-04-11	16:03:00	-0700	2844932100	tiendalasabila	Tienda de la Sabila		Sunrock Condo Hotel in Cabo San Lucas, Baja - Mexico  Furnished apartments  Ideal for vacationing together with the family  Also extended stays   https://t.co/jne7eCgAOc  #apartments  #beach  #family  #hotel  #vacations  #fishing  #diving  #swimming  #windsurf  #golfing #sand  ASG  https://t.co/NnJRH3avaq	en	[]	['http://sunrockhotel.com']	['https://pbs.twimg.com/media/FQCV2yPXEAM5lM3.jpg']	0	0	0	['apartments', 'beach', 'family', 'hotel', 'vacations', 'fishing', 'diving', 'swimming', 'windsurf', 'golfing', 'sand']	[]	https://twitter.com/tiendalasabila/status/1513653873071861765	False		1	https://pbs.twimg.com/media/FQCV2yPXEAM5lM3.jpg							[]				
