id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1513701662346850306	1513701662346850306	2022-04-11 19:12:54 PDT	2022-04-11	19:12:54	-0700	128631697	kiiiiiiiiid	きっど		Ｊ２大宮、原博実氏が新フットボール本部長に就任　霜田監督とＦＣ東京、日本協会時代に続くタッグ  https://t.co/k6vOplp6u1 #urawareds #daihyo #jleague #football #soccer	ja	[]	['https://news.yahoo.co.jp/articles/1e62f67114020d245ae789e4f293fa612a10cf81']	[]	0	0	0	['urawareds', 'daihyo', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513701662346850306	False		0								[]				
1513701521292431361	1513701521292431361	2022-04-11 19:12:20 PDT	2022-04-11	19:12:20	-0700	128631697	kiiiiiiiiid	きっど		J2大宮 フットボール本部長に原博実氏就任  https://t.co/tWf5z274qw #urawareds #jleague #football #soccer  みかか、色々なことを諦めた模様(白目)	ja	[]	['https://news.yahoo.co.jp/articles/ccc5c64cda4bfdbeba16038481fa8762e1328a79']	[]	0	0	0	['urawareds', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513701521292431361	False		0								[]				
1513701489390374916	1513701489390374916	2022-04-11 19:12:12 PDT	2022-04-11	19:12:12	-0700	219160190	calldt	DT Sports Media		#WillemDafoe #whatjusthappened #Jags #JagNation #Jaguars #JAX #DUUUVAL #football #sports #NFL #GreenGoblin #SpiderMan #Marvel	und	[]	[]	[]	0	0	0	['willemdafoe', 'whatjusthappened', 'jags', 'jagnation', 'jaguars', 'jax', 'duuuval', 'football', 'sports', 'nfl', 'greengoblin', 'spiderman', 'marvel']	[]	https://twitter.com/CallDT/status/1513701489390374916	False	https://twitter.com/calldt/status/1513701406456356865	0								[]				
1513701442078789632	1513701442078789632	2022-04-11 19:12:01 PDT	2022-04-11	19:12:01	-0700	143350032	soccer_suga	Soccer Cafe		Soccer Super League  https://t.co/y7cBQStK0e #soccer #league #Football #17	en	[]	['https://www.kawakitanet.com/wleague/']	[]	0	0	0	['soccer', 'league', 'football']	[]	https://twitter.com/soccer_suga/status/1513701442078789632	False		0								[]				
1513701207067758593	1513701207067758593	2022-04-11 19:11:05 PDT	2022-04-11	19:11:05	-0700	128631697	kiiiiiiiiid	きっど		外国籍選手たちの心に火をつけた両チームのスペイン人監督の対抗心【FC東京と浦和レッズのスコアレスドローが「激熱」になった理由】（2）  https://t.co/8HkSExuzs3 #urawareds #jleague #football #soccer	ja	[]	['https://news.yahoo.co.jp/articles/b1e9c1a0a43aa4313d76ff287dba7be50c188b68']	[]	0	0	0	['urawareds', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513701207067758593	False		0								[]				
1513701026586832897	1513701026586832897	2022-04-11 19:10:22 PDT	2022-04-11	19:10:22	-0700	128631697	kiiiiiiiiid	きっど		FC東京アルベル監督が“転倒シーン”に「レフェリングには納得いかなかったよ…。このプレイは明らかにPKだったじゃん!!!!」  https://t.co/lAU4g2z0Ka #urawareds #jleague #football #soccer	ja	[]	['https://news.yahoo.co.jp/articles/439b27368e83bcb1fc1db34bfc638c2c2b1e6eea']	[]	0	0	0	['urawareds', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513701026586832897	False		0								[]				
1513700852422541316	1513700852422541316	2022-04-11 19:09:41 PDT	2022-04-11	19:09:41	-0700	128631697	kiiiiiiiiid	きっど		FC東京FW永井謙佑、韋駄天炸裂の約70m疾走ドリブル＆圧巻帰陣に脚光　「チョッパヤ祭り！」  https://t.co/FrVNCyAQld #urawareds #daihyo #jleague #football #soccer	ja	[]	['https://news.yahoo.co.jp/articles/3037c3d16b02cbd40442136ce54a5bb19fcb7ce8']	[]	0	0	0	['urawareds', 'daihyo', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513700852422541316	False		0								[]				
1513700845556277248	1513700845556277248	2022-04-11 19:09:39 PDT	2022-04-11	19:09:39	-0700	220113809	roadgraphs	Roadgraphs		"Check out BOB LILLY Signed 1969 Topps Football Card #53 ""Dallas Cowboys"" BAS SLABBED   https://t.co/PP5TiyTeYz via @eBay #EBAY #SIGNED #AUTOGRAPHED #authentication #BECKETT #COLLECTIBLES #TradingCards #SPORTS #HOBBY #FOOTBALL #CowboysNation #DALLAS  #ROOKIE #ROADGRAPHS"	en	[{'screen_name': 'ebay', 'name': 'ebay', 'id': '19709040'}]	['https://www.ebay.com/itm/203910986572?mkevt=1&mkcid=16&mkrid=711-127632-2357-0&media=TWITTER&sojTags=media%3Dmedia']	[]	0	1	0	['ebay', 'signed', 'autographed', 'authentication', 'beckett', 'collectibles', 'tradingcards', 'sports', 'hobby', 'football', 'cowboysnation', 'dallas', 'rookie', 'roadgraphs']	[]	https://twitter.com/RoadGraphs/status/1513700845556277248	False		0								[]				
1513700822495891458	1513700822495891458	2022-04-11 19:09:33 PDT	2022-04-11	19:09:33	-0700	3490735514	hochi_football	スポーツ報知 サッカー取材班		Ｊ2大宮、原博実氏が新フットボール本部長に就任　霜田監督とＦＣ東京、日本協会時代に続くタッグ  https://t.co/vBQnY3mWtC #サッカー #football #soccer  https://t.co/2RapITTwjq	ja	[]	['https://hochi.news/articles/20220412-OHT1T51018.html?utm_source=dlvr.it&utm_medium=twitter']	['https://pbs.twimg.com/media/FQG-4EdaQAQmtLr.jpg']	0	14	12	['サッカー', 'football', 'soccer']	[]	https://twitter.com/hochi_football/status/1513700822495891458	False		1	https://pbs.twimg.com/media/FQG-4EdaQAQmtLr.jpg							[]				
1513700745228713989	1513700745228713989	2022-04-11 19:09:15 PDT	2022-04-11	19:09:15	-0700	956209003	rajab_31	RAJA BHATTACHARJEE		Congratulations to @MumbaiCityFC and all of us 🇮🇳 ! Proud moment for us. #ACL2022 #isl #football	en	[{'screen_name': 'mumbaicityfc', 'name': 'mumbai city fc', 'id': '2558635207'}]	[]	[]	0	0	0	['acl2022', 'isl', 'football']	[]	https://twitter.com/RajaB_31/status/1513700745228713989	False	https://twitter.com/indsuperleague/status/1513595568697667585	0								[]				
1513700735392915457	1513700735392915457	2022-04-11 19:09:13 PDT	2022-04-11	19:09:13	-0700	1345791620017491970	biblalincoln	Lincoln_Bibla		2021-22 Wrestling Recap Weight: 189. Record: 23-19 Districts - 4th Qualified for Regionals Solid Freshman Varsity Year!  #freshman #wrestling #papower #papowerwrestling #district2 #pin #football #dualsportathlete #pennsylvania  #hershey @CometsFootball2 @PAPowerWrestle  https://t.co/RmHeu5p9U6	en	[{'screen_name': 'cometsfootball2', 'name': 'cometsfootball22', 'id': '1075766234690584576'}, {'screen_name': 'papowerwrestle', 'name': 'pa power wrestling', 'id': '112839037'}]	[]	['https://pbs.twimg.com/media/FQG-yt7XwAoYuML.jpg', 'https://pbs.twimg.com/media/FQG-yt7WUAI6eta.jpg', 'https://pbs.twimg.com/media/FQG-yt7XoAIK-CO.jpg', 'https://pbs.twimg.com/media/FQG-yt7XsAIA6_6.jpg']	0	0	0	['freshman', 'wrestling', 'papower', 'papowerwrestling', 'district2', 'pin', 'football', 'dualsportathlete', 'pennsylvania', 'hershey']	[]	https://twitter.com/BiblaLincoln/status/1513700735392915457	False		1	https://pbs.twimg.com/media/FQG-yt7XwAoYuML.jpg							[]				
1513700708188815360	1513700708188815360	2022-04-11 19:09:06 PDT	2022-04-11	19:09:06	-0700	128631697	kiiiiiiiiid	きっど		【FC東京とスコアレス（2）】浦和の最終兵器シャルクがデビュー! 味スタで見せた「要求力」「打開力」「積極性」  https://t.co/ZQyC7IE41l #urawareds #jleague #football #soccer	ja	[]	['https://news.yahoo.co.jp/articles/b7db2a8d85e1755014a7ba36c6e0e8aa805fe324']	[]	0	0	0	['urawareds', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513700708188815360	False		0								[]				
1513700587573248001	1513700587573248001	2022-04-11 19:08:37 PDT	2022-04-11	19:08:37	-0700	128631697	kiiiiiiiiid	きっど		プレイスキッカーにパス成功率トップも FC東京で欠かせない存在となる最強ルーキー  https://t.co/iKit7Xs5qv #urawareds #jleague #football #soccer	ja	[]	['https://news.yahoo.co.jp/articles/b2118509dacbc5fa4f7f018c392523e63369c2f8']	[]	0	0	0	['urawareds', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513700587573248001	False		0								[]				
1513700572326772748	1513700572326772748	2022-04-11 19:08:34 PDT	2022-04-11	19:08:34	-0700	1276071346578038784	hunchodagoat188	AK Podcast		Welcome to AK’s Podcast!! Go like share and subscribe on YouTube link in bio 🔴🎙.   #podcast #podcasts #youtube #sports #sportspodcast #football #basketball #soccer #trackandfield #barca #media #mediaday #futbol #soccerlife  https://t.co/kAQmIvmAip	en	[]	[]	[]	0	0	0	['podcast', 'podcasts', 'youtube', 'sports', 'sportspodcast', 'football', 'basketball', 'soccer', 'trackandfield', 'barca', 'media', 'mediaday', 'futbol', 'soccerlife']	[]	https://twitter.com/hunchodagoat188/status/1513700572326772748	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1513700453015597064/pu/img/PV1RuEqOUeNwmw6J.jpg							[]				
1513700456442515459	1513700456442515459	2022-04-11 19:08:06 PDT	2022-04-11	19:08:06	-0700	128631697	kiiiiiiiiid	きっど		なぜ森保JはW杯グループリーグで対戦予定のない南米勢の強豪ブラジルとの強化試合を交渉しているのか？  https://t.co/etI6JDza2k #urawareds #daihyo #jleague #football #soccer	ja	[]	['https://news.yahoo.co.jp/articles/cd6bdcc1fd1af1b5a921d9bd0360852294a4b2ac']	[]	0	0	0	['urawareds', 'daihyo', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513700456442515459	False		0								[]				
1513700406160936964	1513700406160936964	2022-04-11 19:07:54 PDT	2022-04-11	19:07:54	-0700	2647492911	ryanseria	ryan joseph seria		Regard et like 👍🏽 #presidentielles2022 #JeVote #Ramadan #football #UCL #ChampionsLeague #CristianoRonaldo #Ronaldo #UCL #sport  https://t.co/qFdkTrt7Il	en	[]	[]	[]	0	0	1	['presidentielles2022', 'jevote', 'ramadan', 'football', 'ucl', 'championsleague', 'cristianoronaldo', 'ronaldo', 'ucl', 'sport']	[]	https://twitter.com/RyanSeria/status/1513700406160936964	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1513700361881673728/pu/img/cy9zWTn3OoyUbmp7.jpg							[]				
1513700223033692161	1513700223033692161	2022-04-11 19:07:11 PDT	2022-04-11	19:07:11	-0700	128631697	kiiiiiiiiid	きっど		【J1考察】「長友佑都vs酒井宏樹＋ダヴィド・モーベルグ」激突した選手たちの対抗心【FC東京と浦和レッズのスコアレスドローが「激熱」になった理由】(1)   https://t.co/5CXFBu3pV9 #urawareds #daihyo #jleague #football #soccer	ja	[]	['https://soccerhihyo.futabanet.jp/articles/-/92831']	[]	0	0	0	['urawareds', 'daihyo', 'jleague', 'football', 'soccer']	[]	https://twitter.com/kiiiiiiiiid/status/1513700223033692161	False		0								[]				
1513699906586025985	1513699906586025985	2022-04-11 19:05:55 PDT	2022-04-11	19:05:55	-0700	3286537148	zxarkin	ZXArkin #StayStrongUkraine 🇻🇳❤️🇺🇦		Hôm này là ngày sinh của cầu thủ ĐTQG Nguyễn Quang Hải tròn 25 tuổi! (12-4-1997 ~ 12-4-2022) HAPPY BIRTHDAY NGUYỄN QUANG HẢI!! ⚽️🇻🇳🎂 #Vietnam #Football #vleague  https://t.co/7DH0C6nSak	vi	[]	[]	['https://pbs.twimg.com/media/FQG9iwkakAEkT57.png', 'https://pbs.twimg.com/media/FQG9jO5aUAEM8Is.png']	0	0	0	['vietnam', 'football', 'vleague']	[]	https://twitter.com/ZXArkin/status/1513699906586025985	False		1	https://pbs.twimg.com/media/FQG9iwkakAEkT57.png							[]				
1513699664125898754	1513699664125898754	2022-04-11 19:04:57 PDT	2022-04-11	19:04:57	-0700	1358240389803569154	zawzaw06105450	Mr.josh		Messi ❤️😍 #messi #ronaldo #ibrahimovic #vandijk #football #respect #fy #...  https://t.co/G0i6v0dkO1 via @YouTube	fr	[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]	['https://youtube.com/shorts/Kp2hq_e4f0Y?feature=share']	[]	0	0	0	['messi', 'ronaldo', 'ibrahimovic', 'vandijk', 'football', 'respect', 'fy']	[]	https://twitter.com/Zawzaw06105450/status/1513699664125898754	False		0								[]				
1513699573310570503	1513699573310570503	2022-04-11 19:04:36 PDT	2022-04-11	19:04:36	-0700	1464715271642435590	militarygooner	Military Gooner Tv 🇯🇲 JFN		Jamaica Premier League Live Update   Goal: 70’   Daniel Irving  Waterhouse 3-2 Cavailer   Irvin with a shot from way out beating the keeper, putting Cavailers back in the game.. emphatic finishing to the game   #jamaicapremierleague #football	en	[]	[]	[]	0	0	0	['jamaicapremierleague', 'football']	[]	https://twitter.com/MilitaryGooner/status/1513699573310570503	False		0								[]				
1513699434860888067	1513699434860888067	2022-04-11 19:04:03 PDT	2022-04-11	19:04:03	-0700	339265722	premierleagueja	Jamaica Premier League		Goal! Gradail Irving pulls one back for Cavalier FC in the 71st minute it’s 3-2!  @cavalierjamaica   @DIGICELJamaica  #WFCvCFC #JPL #Jamaica #Football #jamaicapremierleague #lovethegame	en	[{'screen_name': 'cavalierjamaica', 'name': 'cavalier f.c.', 'id': '2823320140'}, {'screen_name': 'digiceljamaica', 'name': 'digicel jamaica', 'id': '74578805'}]	[]	[]	0	0	0	['wfcvcfc', 'jpl', 'jamaica', 'football', 'jamaicapremierleague', 'lovethegame']	[]	https://twitter.com/PremierLeagueJA/status/1513699434860888067	False		0								[]				
1513699189439414276	1513699189439414276	2022-04-11 19:03:04 PDT	2022-04-11	19:03:04	-0700	3340165708	zerostriker_	Zero Striker		Two of the world’s best strikers could be set for bombshell transfers at the end of the season, despite Paris Saint-Germain’s Kylian Mba...  https://t.co/M6SWv5anI1 #football	en	[]	['https://www.foxsports.com.au/football/premier-league/rumour-mill/premier-league-transfer-news-epl-2022-manchester-city-make-erling-haaland-offer-robert-lewandowski-barcelona-bayern-munich-liverpool/news-story/480fb1c652b292409c0714bbd06d88ee?utm_source=Twitter&utm_medium=social&utm_campaign=Zero+Striker']	[]	0	0	0	['football']	[]	https://twitter.com/zerostriker_/status/1513699189439414276	False		0								[]				
1513699158363803650	1513699158363803650	2022-04-11 19:02:57 PDT	2022-04-11	19:02:57	-0700	1427394170361024559	chief_qq	Chiefqq		Prediksi parlay akurat dan jadwal pertandingan sepak bola 13 april 2022   https://t.co/vCgq3xKY1l   https://t.co/9N8nsmdL7n  #Parlay #sports #SportyBet #simeone #FIFAWorldCupQatar2022 #bola #Messi  #football #prediksiparlay #jadwalbola	in	[]	['https://prediksiakurat365.blogspot.com/2022/04/prediksi-mix-parlay-terakurat-12-april.html', 'https://tmblr.co/Zv4g4TbqRSRTia00']	[]	0	0	0	['parlay', 'sports', 'sportybet', 'simeone', 'fifaworldcupqatar2022', 'bola', 'messi', 'football', 'prediksiparlay', 'jadwalbola']	[]	https://twitter.com/Chief_qq/status/1513699158363803650	False		0								[]				
1513699024515252229	1513699024515252229	2022-04-11 19:02:25 PDT	2022-04-11	19:02:25	-0700	262593360	onzemondial	Onze Mondial		💬 𝗢𝗻𝘇𝗲 𝗥𝗮𝗰𝗼𝗻𝘁𝗲 𝗹'𝗛𝗶𝘀𝘁𝗼𝗶𝗿𝗲  Retour sur l’une des plus grosses équipes de tous les temps au début des années 2000 ! 🔥 Le Real Madrid des Galactiques ➡️  https://t.co/Nf5biRQ8eT  #football #galactiques #realmadrid #podcast #figo #zidane  https://t.co/f5JY3DV1Xk	fr	[]	['https://bit.ly/3xfguM5']	['https://pbs.twimg.com/media/FQG9PUvXsAYz8RU.jpg']	0	0	1	['football', 'galactiques', 'realmadrid', 'podcast', 'figo', 'zidane']	[]	https://twitter.com/OnzeMondial/status/1513699024515252229	False		1	https://pbs.twimg.com/media/FQG9PUvXsAYz8RU.jpg							[]				
1513698934073483267	1513698934073483267	2022-04-11 19:02:03 PDT	2022-04-11	19:02:03	-0700	1470155811834011654	swavedigest	SwaveDigest		Police investigating 'assault' in relation to Ronaldo phone incident #assault #football #incident8217 #investigating #phone #police #relation #ronaldo  https://t.co/OPafrZS0S8	en	[]	['https://swavedigest.com/police-investigating-assault-in-relation-to-ronaldo-phone-incident?feed_id=101859&_unique_id=6254dd9b6adab']	[]	0	0	0	['assault', 'football', 'incident8217', 'investigating', 'phone', 'police', 'relation', 'ronaldo']	[]	https://twitter.com/SwaveDigest/status/1513698934073483267	False		0								[]				
1513698654602899463	1513698654602899463	2022-04-11 19:00:57 PDT	2022-04-11	19:00:57	-0700	1463923067701370883	football__leads	football leads		L’OL et l’OM bondissent sur Cédric Bakambu ! - #news #football - suivre l'actu en temps réel :   https://t.co/RSaKmUQDXF  https://t.co/CiydHUmKZb	fr	[]	['https://football-leads.com/articles/lol-et-lom-bondissent-sur-cedric-bakambu']	['https://pbs.twimg.com/media/FQG8564XEAEen5e.jpg']	0	0	0	['news', 'football']	[]	https://twitter.com/Football__leads/status/1513698654602899463	False		1	https://pbs.twimg.com/media/FQG8564XEAEen5e.jpg							[]				
1513698512575385600	1513698512575385600	2022-04-11 19:00:23 PDT	2022-04-11	19:00:23	-0700	1338868404271255555	a51collects	A51Collects		The Area 51 Podcast - Episode 24 : 2022  https://t.co/KivgXvy83a  #Sportscards #Tradingcards #breaks #podcast #Football #Baseball #Basketball #Collectibles #Cards #TCG #Collection	en	[]	['https://twitch.tv/area51collectibles']	[]	0	0	2	['sportscards', 'tradingcards', 'breaks', 'podcast', 'football', 'baseball', 'basketball', 'collectibles', 'cards', 'tcg', 'collection']	[]	https://twitter.com/A51Collects/status/1513698512575385600	False		0								[]				
1513698509333180425	1513698509333180425	2022-04-11 19:00:22 PDT	2022-04-11	19:00:22	-0700	1464715271642435590	militarygooner	Military Gooner Tv 🇯🇲 JFN		Jamaica Premier League Live Update   Goal: 67’ Denardo Thomas     Waterhouse 3-1 Cavailer   Thomas got a beautiful lob ball in the 18yrd and he turns around and lob the keeper. Beautiful finish from Thomas…  #jamaicapremierleague #football	en	[]	[]	[]	0	0	0	['jamaicapremierleague', 'football']	[]	https://twitter.com/MilitaryGooner/status/1513698509333180425	False		0								[]				
