id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1514485616007946243	1514485616007946243	2022-04-13 23:08:03 PDT	2022-04-13	23:08:03	-0700	1263898793012916224	marketscafe	Market’s Cafe		Paints sector can outrun staples: YES Securities The brokerage said the ongoing correction is an opportunity to buy heavyweight stocks of the sector at relatively better entry levels even though margins are likely to rema... #Market by #EconomicTimes  https://t.co/XXpmz7ihed	en	[]	['https://economictimes.indiatimes.com/markets/stocks/news/paints-sector-can-outrun-staples-yes-securities/articleshow/90834797.cms']	[]	0	0	0	['market', 'economictimes']	[]	https://twitter.com/MarketsCafe/status/1514485616007946243	False		0								[]				
1514485392174731264	1514485392174731264	2022-04-13 23:07:09 PDT	2022-04-13	23:07:09	-0700	1392291771707703297	quant_coin	CTS		#Crypto #Market #Strength  #Swing ▲ 36.13% 😨 ■■■■□□□□□□ 😄  Dominance Weighted ▲ 47.10% 😨 ■■■■■□□□□□ 😄  #Daytrade ▲ 20.61% 😨 ■■■□□□□□□□ 😄   https://t.co/ObwYmZbTca	en	[]	['http://cointradestop.com/coin/market-index']	[]	0	0	0	['crypto', 'market', 'strength', 'swing', 'daytrade']	[]	https://twitter.com/quant_coin/status/1514485392174731264	False		0								[]				
1514485364299337732	1514485364299337732	2022-04-13 23:07:03 PDT	2022-04-13	23:07:03	-0700	1263898793012916224	marketscafe	Market’s Cafe		8 cement and fertiliser stocks to bet on now: Chakri Lokapriya Cement as a sector that will clearly benefit from the infrastructure push that we have been long waiting for. JK Cement, Heidelberg Cement, JK Lakshmi among s... #Market by #EconomicTimes  https://t.co/IQjOpmgTlA	en	[]	['https://economictimes.indiatimes.com/markets/expert-view/8-cement-and-fertiliser-stocks-to-bet-on-now-chakri-lokapriya/articleshow/90824505.cms']	[]	0	0	0	['market', 'economictimes']	[]	https://twitter.com/MarketsCafe/status/1514485364299337732	False		0								[]				
1514485324759580673	1514485324759580673	2022-04-13 23:06:53 PDT	2022-04-13	23:06:53	-0700	39546678	mediasentiment	Media Sentiment®		$TSM  new alert at  https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 92	en	[]	['http://www.aheadsup.com/twitter/newsentiment.html?user=usequities']	[]	0	0	0	['stocks', 'daytrading', 'nyse', 'nasdaq', 'market']	['tsm']	https://twitter.com/mediasentiment/status/1514485324759580673	False		0								[]				
1514485265825468420	1514485265825468420	2022-04-13 23:06:39 PDT	2022-04-13	23:06:39	-0700	39546678	mediasentiment	Media Sentiment®		$VRTS  new alert at  https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 91	cs	[]	['http://www.aheadsup.com/twitter/newsentiment.html?user=usequities']	[]	0	0	0	['stocks', 'daytrading', 'nyse', 'nasdaq', 'market']	['vrts']	https://twitter.com/mediasentiment/status/1514485265825468420	False		0								[]				
1514485133583212549	1514485133583212549	2022-04-13 23:06:08 PDT	2022-04-13	23:06:08	-0700	1357934937102573568	robertr02624409	ASICEYE		#WallStreet #NASDAQ #NYSE  A short lived victory because of oil investors crippling the market.  #Market #StockMarket	en	[]	[]	[]	0	0	0	['wallstreet', 'nasdaq', 'nyse', 'market', 'stockmarket']	[]	https://twitter.com/RobertR02624409/status/1514485133583212549	False	https://twitter.com/ReutersBiz/status/1514473523401613318	0								[]				
1514484824068685826	1514484824068685826	2022-04-13 23:04:54 PDT	2022-04-13	23:04:54	-0700	1480433967296057350	cryptofind_info	仮想通貨topics		柴犬の雄牛は、0.00002656ドルをサポートに変えることを目指す。次は何ですか？  https://t.co/kcxLHQ3QdM #仮想通貨 #Trading #Market #ICO #Blockchain #Business	ja	[]	['https://thecoinrise.com/shiba-inu-bulls-aim-to-turn-0-00002656-into-support-whats-next/']	[]	0	0	0	['仮想通貨', 'trading', 'market', 'ico', 'blockchain', 'business']	[]	https://twitter.com/cryptofind_info/status/1514484824068685826	False		0								[]				
1514484129072488449	1514484129072488449	2022-04-13 23:02:08 PDT	2022-04-13	23:02:08	-0700	2772272466	brucekenison	Bruce Kenison		Tesla Inc (TSLA) #Market #Timing #ALERT.  Kenison Counting Numbers notes $TSLA made a Terminal Key Reversal Bottom on April 13 in our projected-in-advance 3-day Universal Timing Event (UTE) bottom reversal zone centered on April 12, an Automatic #Technical BUY #Signal.  #fintwit	en	[]	[]	[]	0	1	0	['market', 'timing', 'alert', 'technical', 'signal', 'fintwit']	['tsla']	https://twitter.com/brucekenison/status/1514484129072488449	False		0								[]				
1514483720501223427	1514483720501223427	2022-04-13 23:00:31 PDT	2022-04-13	23:00:31	-0700	2341947412	hermanbuzz	Herman Santiago		The new #Canadawater #market  https://t.co/CewQhHIlfk	en	[]	[]	['https://pbs.twimg.com/media/FQSG6tTXoAA2WJX.jpg']	0	0	0	['canadawater', 'market']	[]	https://twitter.com/hermanbuzz/status/1514483720501223427	False		1	https://pbs.twimg.com/media/FQSG6tTXoAA2WJX.jpg							[]				
1514483593401311232	1514483593401311232	2022-04-13 23:00:01 PDT	2022-04-13	23:00:01	-0700	1092057422	reezocar	REEZOCAR		🚗 Quel est l'état des ventes de véhicules au mois de mars ? On fait le point !👇  #news #carmarket #market #reezocar   https://t.co/t8x5quYQ6w	fr	[]	['https://swll.to/N6KNn']	[]	0	0	0	['news', 'carmarket', 'market', 'reezocar']	[]	https://twitter.com/Reezocar/status/1514483593401311232	False		0								[]				
