id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1511928857107914752	1511928857107914752	2022-04-06 21:48:24 PDT	2022-04-06	21:48:24	-0700	1500696302	rachittech	Rachit Technology		All the best for JEE-Main and NEET 2022 exams.  We have also started a live stream 24/7 for MHT-CET Exam preparation on twitch &amp; youtube.  Do let us know if you want to see similar live streams for JEE-Main and NEET #JEEMain2022 #NEET2022 #exam #physics #chemistry #mathematics	en	[]	[]	[]	0	0	0	['jeemain2022', 'neet2022', 'exam', 'physics', 'chemistry', 'mathematics']	[]	https://twitter.com/RachitTech/status/1511928857107914752	False		0								[]				
1511924250403299330	1511924250403299330	2022-04-06 21:30:06 PDT	2022-04-06	21:30:06	-0700	15968273	foxmental_x	McG 🇺🇲🐝🏳️‍🌈🖖		#NASA delays Artemis 1 #moon mission test until after Friday #SpaceX astronaut launch   #Science #Astrophysics #Space #SpaceTravel #Physics #Rockets #RocketScience #OrbitalMechanics #SpaceRace #MoonBase #LunarLander #Artemis    https://t.co/sKTvz0yHFt from @SPACEdotcom	en	[{'screen_name': 'spacedotcom', 'name': 'space.com', 'id': '15431856'}]	['https://buff.ly/3Jg0PhR']	[]	0	0	0	['nasa', 'moon', 'spacex', 'science', 'astrophysics', 'space', 'spacetravel', 'physics', 'rockets', 'rocketscience', 'orbitalmechanics', 'spacerace', 'moonbase', 'lunarlander', 'artemis']	[]	https://twitter.com/Foxmental_X/status/1511924250403299330	False		0								[]				
1511922864697622528	1511922864697622528	2022-04-06 21:24:35 PDT	2022-04-06	21:24:35	-0700	1507311573018476544	vigyanium	Vigyanium		Ytterbium clocks hold the record for stability, with ticks stable to less than two parts in 1 quintillion.  #Chemistry  #Physics  https://t.co/QvBAKg9xeK	en	[]	[]	['https://pbs.twimg.com/media/FPtt1QbagAIihDM.jpg']	0	0	0	['chemistry', 'physics']	[]	https://twitter.com/vigyanium/status/1511922864697622528	False		1	https://pbs.twimg.com/media/FPtt1QbagAIihDM.jpg							[]				
1511921562596765702	1511921562596765702	2022-04-06 21:19:25 PDT	2022-04-06	21:19:25	-0700	1109930541984301056	moriawong	moria		Finding center of mass depends on the positional coordinates when density is held constant #math #physics #problemsolving	en	[]	[]	[]	0	0	0	['math', 'physics', 'problemsolving']	[]	https://twitter.com/moriawong/status/1511921562596765702	False		0								[]				
1511920020929974272	1511920020929974272	2022-04-06 21:13:17 PDT	2022-04-06	21:13:17	-0700	1175193907069538304	lcclassbot	Elsie, the LC Classification Bot		Wondering about #books about #physics?  Look at call number range QC1-999 📘 😄	en	[]	[]	[]	0	0	0	['books', 'physics']	[]	https://twitter.com/LCClassBot/status/1511920020929974272	False		0								[]				
1511918932269088771	1511918932269088771	2022-04-06 21:08:58 PDT	2022-04-06	21:08:58	-0700	2913235143	piovijay	Vijay Upadhyay		Uttar Pradesh : यूपी बोर्ड के बाद अब बुंदेलखंड विश्वविद्यालय में भौतिक विज्ञान का पेपर लीक,परीक्षा निरस्त After #UPBoard, now #BundelkhandUniversity's #Physics exam paper leaked, #Exam canceled  https://t.co/ZqdGwwpRnY	hi	[]	['https://www.vijayupadhyay.com/2022/04/07/after-up-board-now-bundelkhand-universitys-physics-exam-paper-leaked-exam-canceled/']	[]	0	0	0	['upboard', 'bundelkhanduniversity', 'physics', 'exam']	[]	https://twitter.com/piovijay/status/1511918932269088771	False		0								[]				
1511911079043280903	1511911079043280903	2022-04-06 20:37:45 PDT	2022-04-06	20:37:45	-0700	1494283778705203202	qthcnampr	isla		#physics #studytwt needing heeeeeelp from u, guys 🥲 i've been dealing with these for a week already and i still don't know how  https://t.co/mK6wl8Qaxc	en	[]	[]	['https://pbs.twimg.com/media/FPtjHN4agAQ7pOW.jpg']	0	0	0	['physics', 'studytwt']	[]	https://twitter.com/qthcnampr/status/1511911079043280903	False		1	https://pbs.twimg.com/media/FPtjHN4agAQ7pOW.jpg							[]				
1511908634166689797	1511908634166689797	2022-04-06 20:28:02 PDT	2022-04-06	20:28:02	-0700	1356988359042768901	twt_intuition	Intuition		Archimedes’ Principle by Barry Leung #physics #science #math #mathematics #education  https://t.co/qb8nD0p3iX	en	[]	['https://medium.com/intuition/archimedes-principle-281830499ebe?source=collection_home---4------0-----------------------']	[]	0	0	0	['physics', 'science', 'math', 'mathematics', 'education']	[]	https://twitter.com/twt_Intuition/status/1511908634166689797	False		0								[]				
1511908580596719616	1511908580596719616	2022-04-06 20:27:50 PDT	2022-04-06	20:27:50	-0700	774706317839728640	vincegolubic	Vince Golubic'		Simply amazing. My prediction: Hard to find &amp; mine 'rare earth' elements might someday be replaced using new hybrid physics approach using more abundant ferromagnetic materials with bandgap of 75 meV :  https://t.co/gx7kXH8L2s #physics #magnetics #quantum #materialscience	en	[]	['https://www.nanotechnologyworld.org/post/making-a-sandwich-out-of-magnets-and-topological-insulators-potential-for-lossless-electronics']	[]	0	0	0	['physics', 'magnetics', 'quantum', 'materialscience']	[]	https://twitter.com/VinceGolubic/status/1511908580596719616	False		0								[]				
1511906892188389376	1511906892188389376	2022-04-06 20:21:07 PDT	2022-04-06	20:21:07	-0700	1356988359042768901	twt_intuition	Intuition		5 Interesting Stereotypes about Science by Mahmudur Rahman #science #sciencecommunication #physics #mathematics #math  https://t.co/PiB3jbTih6	en	[]	['https://medium.com/intuition/5-interesting-stereotypes-about-science-43619c042417?source=collection_home---4------0-----------------------']	[]	0	0	0	['science', 'sciencecommunication', 'physics', 'mathematics', 'math']	[]	https://twitter.com/twt_Intuition/status/1511906892188389376	False		0								[]				
