id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1511931023755714561	1510229336619511811	2022-04-06 21:57:01 PDT	2022-04-06	21:57:01	-0700	477559033	76socs	Gumbyrollers #ATOMVERSE #PA		@Bamedi_ @AzukiOfficial @theatomverse #Chemistry #atomverse #Atomverse #molecule #Nuclei  https://t.co/gWgnm8zyR5	und	[]	[]	[]	0	0	0	['chemistry', 'atomverse', 'atomverse', 'molecule', 'nuclei']	[]	https://twitter.com/76socs/status/1511931023755714561	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1511930664530382849/pu/img/vi7nRMp6vlCZfPR1.jpg							[{'screen_name': 'Bamedi_', 'name': '🅱️amedi ⛩️🌸', 'id': '2694818088'}, {'screen_name': 'AzukiOfficial', 'name': 'Azuki', 'id': '1432583226707484676'}]				
1511930212761862149	1511930212761862149	2022-04-06 21:53:47 PDT	2022-04-06	21:53:47	-0700	477559033	76socs	Gumbyrollers #ATOMVERSE #PA		@psychedelic_nft @theatomverse #Chemistry #Atoms #Atomverse #atomverse  https://t.co/snN2fQIITt	und	[{'screen_name': 'theatomverse', 'name': 'atomverse | staking live', 'id': '1492970804115435520'}]	[]	[]	0	1	1	['chemistry', 'atoms', 'atomverse', 'atomverse']	[]	https://twitter.com/76socs/status/1511930212761862149	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1511929829561896964/pu/img/9LntyIEDvlG84c1N.jpg							[]				
1511929810456805376	1511929810456805376	2022-04-06 21:52:11 PDT	2022-04-06	21:52:11	-0700	477559033	76socs	Gumbyrollers #ATOMVERSE #PA		@bondnft @theatomverse #Chemistry #Atoms #Atomverse #atomverse  https://t.co/MyJY7kfbGo	und	[{'screen_name': 'theatomverse', 'name': 'atomverse | staking live', 'id': '1492970804115435520'}]	[]	[]	0	0	0	['chemistry', 'atoms', 'atomverse', 'atomverse']	[]	https://twitter.com/76socs/status/1511929810456805376	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1511918608326467590/pu/img/DHfZ-mS0WOkWm333.jpg							[]				
1511929300349558787	1511929300349558787	2022-04-06 21:50:10 PDT	2022-04-06	21:50:10	-0700	2314947078	unieastfinland	UEF		Welcome to Karelia Symposium  today 7 April, 9 am - 3 pm online! This year’s theme is “#Chemicals from #wood”. Please visit website to see the programme and join online  https://t.co/WiKsJqwfqP  #uef #forest #environment #chemistry @Forest_sciences @UEFChemistry #kareliasymposium  https://t.co/487e7BiqeE	en	[{'screen_name': 'forest_sciences', 'name': 'uef forest sciences', 'id': '2210005462'}, {'screen_name': 'uefchemistry', 'name': 'uef chemistry', 'id': '1358506019500998657'}]	['http://bit.ly/3JblFyZ']	['https://pbs.twimg.com/media/FPtzm3VXMAEBb5d.jpg']	0	0	0	['chemicals', 'wood', 'uef', 'forest', 'environment', 'chemistry', 'kareliasymposium']	[]	https://twitter.com/UniEastFinland/status/1511929300349558787	False		1	https://pbs.twimg.com/media/FPtzm3VXMAEBb5d.jpg							[]				
1511928857107914752	1511928857107914752	2022-04-06 21:48:24 PDT	2022-04-06	21:48:24	-0700	1500696302	rachittech	Rachit Technology		All the best for JEE-Main and NEET 2022 exams.  We have also started a live stream 24/7 for MHT-CET Exam preparation on twitch &amp; youtube.  Do let us know if you want to see similar live streams for JEE-Main and NEET #JEEMain2022 #NEET2022 #exam #physics #chemistry #mathematics	en	[]	[]	[]	0	0	0	['jeemain2022', 'neet2022', 'exam', 'physics', 'chemistry', 'mathematics']	[]	https://twitter.com/RachitTech/status/1511928857107914752	False		0								[]				
1511922864697622528	1511922864697622528	2022-04-06 21:24:35 PDT	2022-04-06	21:24:35	-0700	1507311573018476544	vigyanium	Vigyanium		Ytterbium clocks hold the record for stability, with ticks stable to less than two parts in 1 quintillion.  #Chemistry  #Physics  https://t.co/QvBAKg9xeK	en	[]	[]	['https://pbs.twimg.com/media/FPtt1QbagAIihDM.jpg']	0	0	0	['chemistry', 'physics']	[]	https://twitter.com/vigyanium/status/1511922864697622528	False		1	https://pbs.twimg.com/media/FPtt1QbagAIihDM.jpg							[]				
1511921489750409218	1511921489750409218	2022-04-06 21:19:07 PDT	2022-04-06	21:19:07	-0700	763666700	chem_hl	ChemistryHEADLINEs		新規形状のフラーレン様炭素　 https://t.co/KuHWNNnRQn  #chemistry #chemheadlines #Chem_HL_bot	ja	[]	['http://2br.in/sHb30']	[]	0	0	0	['chemistry', 'chemheadlines', 'chem_hl_bot']	[]	https://twitter.com/Chem_HL/status/1511921489750409218	False		0								[]				
1511918193836949505	1511918193836949505	2022-04-06 21:06:02 PDT	2022-04-06	21:06:02	-0700	477559033	76socs	Gumbyrollers #ATOMVERSE #PA		@yeetvee @theatomverse #Chemistry #Atoms #Atomverse #atomverse  https://t.co/tEZ4nKSEMj	und	[{'screen_name': 'theatomverse', 'name': 'atomverse | staking live', 'id': '1492970804115435520'}]	[]	[]	1	4	4	['chemistry', 'atoms', 'atomverse', 'atomverse']	[]	https://twitter.com/76socs/status/1511918193836949505	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1511917484718583809/pu/img/KMxbXSn31spvWzd3.jpg							[]				
1511916048483823621	1511916048483823621	2022-04-06 20:57:30 PDT	2022-04-06	20:57:30	-0700	1429098426	nikitabillett	nikita billett		Science: Volume II  https://t.co/LucvwSDh2A  #Science #biology #Chemistry #mathematics #Greek #Philosophy #Kindle #KindleUnlimited #kindlebook #kindlebooks #onlineshopping #Online	en	[]	['https://www.amazon.com/dp/B09RHQFXCG/ref=cm_sw_r_apan_DN82DBT9ZEE5FG5ZTQP5']	[]	0	0	0	['science', 'biology', 'chemistry', 'mathematics', 'greek', 'philosophy', 'kindle', 'kindleunlimited', 'kindlebook', 'kindlebooks', 'onlineshopping', 'online']	[]	https://twitter.com/nikitabillett/status/1511916048483823621	False		0								[]				
1511915422987210756	1511915422987210756	2022-04-06 20:55:01 PDT	2022-04-06	20:55:01	-0700	1037826146878935042	academicinflux	AcademicInfluence.com		Congratulations to Guido Imbens for winning The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2021. Learn more about him and his background here.  #NobelPrize #chemistry #Nobel  https://t.co/awY06qDlps	en	[]	['https://academicinfluence.com/people/guido-imbens']	[]	0	0	0	['nobelprize', 'chemistry', 'nobel']	[]	https://twitter.com/AcademicInflux/status/1511915422987210756	False		0								[]				
1511912793246953472	1511912793246953472	2022-04-06 20:44:34 PDT	2022-04-06	20:44:34	-0700	1467389631402373125	mayandhika_7	Maya		三浦春馬初めて買ったCD ~ CHEMISTRY [The Way We Are] (2001) #ケミストリー #chemistry #kawabatakaname #dohchinyoshikuni #川畑要 #堂珍嘉邦 #三浦春馬  https://t.co/Oa2KsDJQ31	ja	[]	[]	[]	0	0	2	['ケミストリー', 'chemistry', 'kawabatakaname', 'dohchinyoshikuni', '川畑要', '堂珍嘉邦', '三浦春馬']	[]	https://twitter.com/mayandhika_7/status/1511912793246953472	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1511912680021725186/pu/img/tWEzwAdjQgLh4yrh.jpg							[]				
1511909587783667718	1511909587783667718	2022-04-06 20:31:50 PDT	2022-04-06	20:31:50	-0700	477559033	76socs	Gumbyrollers #ATOMVERSE #PA		@darkocious @theatomverse #Chemistry #Atoms #Atomverse #atomverse  https://t.co/zbbA1t0t3d	und	[{'screen_name': 'theatomverse', 'name': 'atomverse | staking live', 'id': '1492970804115435520'}]	[]	[]	0	1	1	['chemistry', 'atoms', 'atomverse', 'atomverse']	[]	https://twitter.com/76socs/status/1511909587783667718	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1511909340609150976/pu/img/zXRMadJf-KkzvqhN.jpg							[]				
