id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1511298783023411204	1511298776434106375	2022-04-05 04:04:43 PDT	2022-04-05	04:04:43	-0700	1443830887246934022	ufz_cite	UFZ_CITE		It is now possible to uncover many correlations and modes of action but there is an endless flood of data. With #bioinformatics, they want to understand relevant #mechanisms involved in the development of environmentally induced diseases. 4/n	en	[]	[]	[]	1	1	1	['bioinformatics', 'mechanisms']	[]	https://twitter.com/UFZ_CITE/status/1511298783023411204	False		0								[]				
1511298778971750402	1511298776434106375	2022-04-05 04:04:42 PDT	2022-04-05	04:04:42	-0700	1443830887246934022	ufz_cite	UFZ_CITE		They aim to advance mechanistic understanding in #toxicology and environmental #health and to establish predictive methods using this knowledge that enable an even more efficient and accurate data evaluation #environment #computation #prediction #bioinformatics 2/n	en	[]	[]	[]	1	1	1	['toxicology', 'health', 'environment', 'computation', 'prediction', 'bioinformatics']	[]	https://twitter.com/UFZ_CITE/status/1511298778971750402	False		0								[]				
1511297883697557507	1511297883697557507	2022-04-05 04:01:08 PDT	2022-04-05	04:01:08	-0700	390159434	elixireurope	ELIXIR Europe		🔎 We’re looking for two Science/Technical Officers 🧑‍💻 to connect the experts of the Europe-wide #ELIXIR organisation. 🔵 #Bioinformatics Tools and Training 🔗  https://t.co/gzvzCJPah7 🔵 #LifeScience Communities and #OpenScience 🔗  https://t.co/vvk9I4p11M  #bioinformaticsjob  https://t.co/R1xk0AUuz6	en	[]	['https://bit.ly/3GToC6I', 'https://bit.ly/3DicxqW']	['https://pbs.twimg.com/media/FPk1aorXMAU4lHh.jpg']	0	5	4	['elixir', 'bioinformatics', 'lifescience', 'openscience', 'bioinformaticsjob']	[]	https://twitter.com/ELIXIREurope/status/1511297883697557507	False		1	https://pbs.twimg.com/media/FPk1aorXMAU4lHh.jpg							[]				
1511296508104220681	1511296508104220681	2022-04-05 03:55:40 PDT	2022-04-05	03:55:40	-0700	591077069	shinnypimlapas	Shinny Pimlapas		We organize a 3 day workshop on whole genome sequence analysis for microbiology at DTU on 22nd - 24th June 2022. If you are interested, please follow the link below 😊  #dtufood #foodsafety #WGS #Microbiology #bioinformatics #AntimicrobialResistance #AMR #Wholegenomesequencing	en	[]	[]	[]	1	2	5	['dtufood', 'foodsafety', 'wgs', 'microbiology', 'bioinformatics', 'antimicrobialresistance', 'amr', 'wholegenomesequencing']	[]	https://twitter.com/ShinnyPimlapas/status/1511296508104220681	False	https://twitter.com/fooddtudk/status/1511256285567672321	0								[]				
1511296233893253126	1511296233893253126	2022-04-05 03:54:35 PDT	2022-04-05	03:54:35	-0700	50372531	n_skene	Nathan Skene		I'm looking to recruit a bioinformatician to join @UKDRI at @ImperialBrains:  https://t.co/lFOLA2M2JQ  The position would be ideal for a recent masters graduate in #Bioinformatics, computational biology, computer science, #Statistics or machine learning.	en	[{'screen_name': 'ukdri', 'name': 'uk dementia research institute', 'id': '824194861872070658'}, {'screen_name': 'imperialbrains', 'name': 'imperial department of brain sciences', 'id': '1135911488802025473'}]	['https://www.imperial.ac.uk/jobs/description/MED03025/research-assistant-computational-genomics-uk-dri']	[]	1	24	25	['bioinformatics', 'statistics']	[]	https://twitter.com/n_skene/status/1511296233893253126	False		0								[]				
1511290567648595969	1511290567648595969	2022-04-05 03:32:04 PDT	2022-04-05	03:32:04	-0700	1075811784156688384	kelly_archives	Kelly Anderson		Artificial intelligence may transform the way we do drug discovery, but certainly cannot replace human ingenuity #INPST #DHPSP #MedTwitterAI #python #bioinformatics #scicomm #STEM #HealthTech #DigitalHealth #tuesdaymotivations	en	[]	[]	[]	0	17	21	['inpst', 'dhpsp', 'medtwitterai', 'python', 'bioinformatics', 'scicomm', 'stem', 'healthtech', 'digitalhealth', 'tuesdaymotivations']	[]	https://twitter.com/kelly_archives/status/1511290567648595969	False	https://twitter.com/_atanas_/status/1511266864525197313	0								[]				
1511289688056864769	1511289688056864769	2022-04-05 03:28:34 PDT	2022-04-05	03:28:34	-0700	1691330750	ou_lhcs	School of LHCS, The Open University		📣Internships for @OU_STEM students available in EPSRC fields (engineering &amp; physical sciences)  Obviously we're quite excited about the #bioinformatics one! 👉🏿Find out more here:  https://t.co/4ARS3PlBvH	en	[{'screen_name': 'ou_stem', 'name': 'faculty of stem, the open university', 'id': '841320552979656704'}]	['https://www.open.ac.uk/about/employment/vacancies/stem-research-internships-epsrc-dtp-dtp-internships-stem']	[]	0	4	7	['bioinformatics']	[]	https://twitter.com/OU_LHCS/status/1511289688056864769	False		0								[]				
1511288845366616066	1511288845366616066	2022-04-05 03:25:13 PDT	2022-04-05	03:25:13	-0700	1368926867466682373	labshevchenko	Shevchenko Lab		❤️Congrats and best wishes to Kasia and @_jacobomiranda, our #bioinformatics guru &amp; LipidX Master, with the birth of baby Hector Alexander🎉! Baby N11 in Shevchenko MS-Family! Welcome to this big world, little boy!   #MassSpec @mpicbg #newborn #babyboy  https://t.co/aIFAnsv8dB	en	[{'screen_name': '_jacobomiranda', 'name': 'jacobo miranda', 'id': '1009162100986597376'}, {'screen_name': 'mpicbg', 'name': 'mpi-cbg dresden', 'id': '577132453'}]	[]	['https://pbs.twimg.com/media/FPks2MsX0AQwj5k.jpg']	4	3	34	['bioinformatics', 'massspec', 'newborn', 'babyboy']	[]	https://twitter.com/LabShevchenko/status/1511288845366616066	False		1	https://pbs.twimg.com/media/FPks2MsX0AQwj5k.jpg							[]				
1511284467507220485	1511284467507220485	2022-04-05 03:07:50 PDT	2022-04-05	03:07:50	-0700	1450185886444965888	satpathy4health	MAHESWAR SATPATHY (MA,MSc,MPhil, MBA,MAPA,LLM,PhD)		This hour, I am Learning Next Generation Genomic Sequencing. Clearly, this is the future.  #GenomicSequencing #NGS  #bioinformatics #systemsbiology #genetics #health #Biology  https://t.co/opmpIOsmdt	en	[]	[]	['https://pbs.twimg.com/media/FPkpMa4XoAMETJi.jpg']	0	2	4	['genomicsequencing', 'ngs', 'bioinformatics', 'systemsbiology', 'genetics', 'health', 'biology']	[]	https://twitter.com/Satpathy4Health/status/1511284467507220485	False		1	https://pbs.twimg.com/media/FPkpMa4XoAMETJi.jpg							[]				
1511281614898483204	1511281614898483204	2022-04-05 02:56:29 PDT	2022-04-05	02:56:29	-0700	1471708214735507457	randyclara34	Randyclara		#biomedical,#bioscience,#Bionanotechnology,#biomaterials,#bioinformatics  SUBMIT YOUR ARTICLES...!  Authors are invited to submit papers for this journal through Submission system    E-mail: bioej@airccse.com.  https://t.co/6zF2Db61kl	en	[]	[]	['https://pbs.twimg.com/media/FPkmldkaUAc-wmE.jpg']	0	1	2	['biomedical', 'bioscience', 'bionanotechnology', 'biomaterials', 'bioinformatics']	[]	https://twitter.com/Randyclara34/status/1511281614898483204	False		1	https://pbs.twimg.com/media/FPkmldkaUAc-wmE.jpg							[]				
1511280987031842817	1511280987031842817	2022-04-05 02:54:00 PDT	2022-04-05	02:54:00	-0700	2589515736	mftorresj	Mafe Torres		#bioinformatics community and #CienciaCriolla  I am putting together a syllabus for a phylogenomics master course.  I want to include references from the global south in my list. Could you help with suggestions? 💻💻  https://t.co/N5VY5nwHIx	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/FPjven-XIAIKREx.jpg']	4	7	7	['bioinformatics', 'cienciacriolla']	[]	https://twitter.com/MFTorresJ/status/1511280987031842817	False		1	https://pbs.twimg.com/tweet_video_thumb/FPjven-XIAIKREx.jpg							[]				
1511276684590432258	1511276684590432258	2022-04-05 02:36:54 PDT	2022-04-05	02:36:54	-0700	1496031602	tim_warwick	Tim Warwick		Poster abstract accepted for #RNA2022! Looking forward to presenting the latest developments in my project , as well as seeing all the great work from international #RNA researchers (esp. the #bioinformatics 🖥️). See you in Boulder, @RNASociety!	en	[{'screen_name': 'rnasociety', 'name': 'the rna society', 'id': '3232243645'}]	[]	[]	0	2	9	['rna2022', 'rna', 'bioinformatics']	[]	https://twitter.com/tim_warwick/status/1511276684590432258	False		0								[]				
1511273527080595458	1511273527080595458	2022-04-05 02:24:21 PDT	2022-04-05	02:24:21	-0700	1321048437580828674	vorsersjobs	Vorsers - community for analytical masterminds		🎓 Bioinformatician @ ​the Cell Clearance in Health and Disease Lab | VIB-UGent | Ghent, Belgium  👉🏻  https://t.co/AxPz1yWtwT  #vorsers #bioinformatics #belgium #ghent  https://t.co/cips3fJh5z	en	[]	['https://www.vorsers.com/jobs/bioinformatician-%e2%80%8bthe-cell-clearance-in-health-and-disease-lab-at-flanders-institute-for-biotechnology/']	['https://pbs.twimg.com/media/FPkfN--XIAA5YuG.jpg']	0	2	3	['vorsers', 'bioinformatics', 'belgium', 'ghent']	[]	https://twitter.com/Vorsersjobs/status/1511273527080595458	False		1	https://pbs.twimg.com/media/FPkfN--XIAA5YuG.jpg							[]				
1511266864525197313	1511266864525197313	2022-04-05 01:57:53 PDT	2022-04-05	01:57:53	-0700	2257558088	_atanas_	Atanas G. Atanasov, PhD, Dr. habil. 		🔢 Enhancing preclinical #DrugDiscovery with artificial intelligence   📢 #INPST #DHPSP #MedTwitterAI #python #bioinformatics #scicomm #STEM #HealthTech #DigitalHealth Attn: @sminaev2015 @HaroldSinnott @NawazFaisal_ai @WearablesExpert @rafael52987  https://t.co/2x62RFanaZ	en	[{'screen_name': 'sminaev2015', 'name': 'sergey minaev', 'id': '3395637394'}, {'screen_name': 'haroldsinnott', 'name': 'harold sinnott 📱📲', 'id': '202590356'}, {'screen_name': 'nawazfaisal_ai', 'name': 'faisal nawaz', 'id': '1075411723589435392'}, {'screen_name': 'wearablesexpert', 'name': 'joão bocas,the wearables expert ™⌚️#digitalhealth', 'id': '495032753'}, {'screen_name': 'rafael52987', 'name': 'rafael bra', 'id': '211394709'}]	['https://www.sciencedirect.com/science/article/pii/S1359644621005043']	[]	0	17	21	['drugdiscovery', 'inpst', 'dhpsp', 'medtwitterai', 'python', 'bioinformatics', 'scicomm', 'stem', 'healthtech', 'digitalhealth']	[]	https://twitter.com/_atanas_/status/1511266864525197313	False		0								[]				
1511265358962909186	1511265358962909186	2022-04-05 01:51:54 PDT	2022-04-05	01:51:54	-0700	841291457579356160	mpi_biochem	Max Planck Institute of Biochemistry (MPIB)		We are hiring! You are a #Bioinformatician and are looking for a new job? In the department “Totipotency” headed by Kikue Tachibana, a position is available for you!  ℹ️ Apply until May 31 ➡️ Find the job offer here:  https://t.co/s2ccUoEZLx  #jobsearch #bioinformatics  https://t.co/sbOHwYnYuF	en	[]	['https://www.mpg.de/18506576/bioinformatician-m-f-div']	['https://pbs.twimg.com/media/FPkX1SHXwAA_L0E.jpg']	0	3	7	['bioinformatician', 'jobsearch', 'bioinformatics']	[]	https://twitter.com/MPI_Biochem/status/1511265358962909186	False		1	https://pbs.twimg.com/media/FPkX1SHXwAA_L0E.jpg							[]				
1511264512472936453	1511264512472936453	2022-04-05 01:48:32 PDT	2022-04-05	01:48:32	-0700	1889492676	1stoncology	1stOncology		#ATCC Announces Expansion of its #Bioinformatics Data Platform with #QIAGEN  https://t.co/nKLoCTrMQP	en	[]	['https://www.1stoncology.com/blog/atcc-announces-expansion-of-its-bioinformatics-data-platform-with-qiagen1234611413']	[]	0	2	3	['atcc', 'bioinformatics', 'qiagen']	[]	https://twitter.com/1stOncology/status/1511264512472936453	False		0								[]				
1511260190728982536	1511260190728982536	2022-04-05 01:31:21 PDT	2022-04-05	01:31:21	-0700	752982253576318976	physacourses	Physalia-courses@ONLINE		If you want to learn how to analyse Nanopore direct RNA Sequencing data, have a look at our 3-day course (2nd edition) in June:  https://t.co/qMeup89DUy  @RNASociety @nanopore @RNASeqBlog #Genomics #Bioinformatics #DataScience #RStats  https://t.co/SsqHdBLrHe	en	[{'screen_name': 'rnasociety', 'name': 'the rna society', 'id': '3232243645'}, {'screen_name': 'nanopore', 'name': 'oxford nanopore', 'id': '37732219'}, {'screen_name': 'rnaseqblog', 'name': 'rna-seq blog', 'id': '2548791728'}]	['https://www.physalia-courses.org/courses-workshops/course59c/']	['https://pbs.twimg.com/media/FPkTGSAWYAEi1MD.jpg']	0	8	14	['genomics', 'bioinformatics', 'datascience', 'rstats']	[]	https://twitter.com/Physacourses/status/1511260190728982536	False		1	https://pbs.twimg.com/media/FPkTGSAWYAEi1MD.jpg							[]				
1511257347360018433	1511257347360018433	2022-04-05 01:20:04 PDT	2022-04-05	01:20:04	-0700	3282272040	mahmed_ihsan	Mohi bajwa		Check this thread. #bioinformatics #DataScience #Python #pythonprogramming	en	[]	[]	[]	0	2	1	['bioinformatics', 'datascience', 'python', 'pythonprogramming']	[]	https://twitter.com/mahmed_ihsan/status/1511257347360018433	False	https://twitter.com/shreyasico/status/1511220644503257088	0								[]				
1511254889334198274	1511254876017373188	2022-04-05 01:10:18 PDT	2022-04-05	01:10:18	-0700	262579175	qatar_biobank	Qatar Biobank		#diagnostics #genomics #precisionmedicine #biotech #lifesciences #bioinformatics #qatarfoundation #QF	und	[]	[]	[]	0	0	0	['diagnostics', 'genomics', 'precisionmedicine', 'biotech', 'lifesciences', 'bioinformatics', 'qatarfoundation', 'qf']	[]	https://twitter.com/Qatar_Biobank/status/1511254889334198274	False		0								[]				
1511249417369751553	1510970401450602504	2022-04-05 00:48:33 PDT	2022-04-05	00:48:33	-0700	1063022266622062592	plantheus	Plantheus 🌱		@inqababiotecWA R is the most popular language used in the life sciences for modelling. It should be introduced from undergrad curriculum and we need more internships in plant based #bioinformatics	en	[]	[]	[]	0	1	4	['bioinformatics']	[]	https://twitter.com/plantheus/status/1511249417369751553	False		0								[{'screen_name': 'inqababiotecWA', 'name': 'inqaba biotec W/A', 'id': '4096288732'}]				
1511248878690918400	1511248876249919490	2022-04-05 00:46:24 PDT	2022-04-05	00:46:24	-0700	1839932648	ashraf_akintola	Ashraf Akintola		It was an awesome #training #experience that was filled with beneficial knowledge and #skills. Participants were taken through the foundational basics of #Bioinformatics.	en	[]	[]	[]	1	1	1	['training', 'experience', 'skills', 'bioinformatics']	[]	https://twitter.com/ashraf_akintola/status/1511248878690918400	False		0								[]				
1511248435386585091	1511248432731594753	2022-04-05 00:44:39 PDT	2022-04-05	00:44:39	-0700	1474911646753898498	noblekinmat	Noblekinmat		It was an awesome #training #experience that was filled with beneficial knowledge and #skills. Participants were taken through the foundational basics of #Bioinformatics.	en	[]	[]	[]	1	1	2	['training', 'experience', 'skills', 'bioinformatics']	[]	https://twitter.com/noblekinmat/status/1511248435386585091	False		0								[]				
1511247857885626370	1511247857885626370	2022-04-05 00:42:21 PDT	2022-04-05	00:42:21	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Struggling with job search - is my resume bad?  https://t.co/G9b0KFTMlm	en	[]	['https://ift.tt/RkTVv5c']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247857885626370	False		0								[]				
1511247856539246592	1511247856539246592	2022-04-05 00:42:21 PDT	2022-04-05	00:42:21	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Answer: Adaptor trimming (best tools)?  https://t.co/ryGdH9VAlA	en	[]	['https://ift.tt/Pq1ieG4']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247856539246592	False		0								[]				
1511247854458839043	1511247854458839043	2022-04-05 00:42:20 PDT	2022-04-05	00:42:20	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Deep Learning Achieves Neuroradiologist-Level Performance in Detecting Hydrocephalus Requiring Treatment [NEW RESULTS]  https://t.co/QqLRmyERJE	en	[]	['https://ift.tt/Mv2IOSt']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247854458839043	False		0								[]				
1511247852441325568	1511247852441325568	2022-04-05 00:42:20 PDT	2022-04-05	00:42:20	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Answer: Adaptor trimming (best tools)?  https://t.co/R9NjdXp3Wm	en	[]	['https://ift.tt/krzhcD6']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247852441325568	False		0								[]				
1511247851061399553	1511247851061399553	2022-04-05 00:42:19 PDT	2022-04-05	00:42:19	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Sparse and Skew Hashing of K-Mers [NEW RESULTS]  https://t.co/Tmwfohpgxb	en	[]	['https://ift.tt/XdCZvwN']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247851061399553	False		0								[]				
1511247845290041346	1511247845290041346	2022-04-05 00:42:18 PDT	2022-04-05	00:42:18	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Contrastive Cycle Adversarial Autoencoders for Single-cell Multi-omics Alignment and Integration [NEW RESULTS]  https://t.co/NSjHkJWGjx	en	[]	['https://ift.tt/YHODlXb']	[]	0	2	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247845290041346	False		0								[]				
1511247831717367809	1511247831717367809	2022-04-05 00:42:15 PDT	2022-04-05	00:42:15	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics 4 Blind Brook HS Students Earned 7 Awards At The Regeneron 2022 WESEF - Patch  https://t.co/qCPYH0zPCs	en	[]	['https://ift.tt/zI9GNCD']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247831717367809	False		0								[]				
1511247829855088642	1511247829855088642	2022-04-05 00:42:14 PDT	2022-04-05	00:42:14	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Comment: Error in polymutt2 tool compilation  https://t.co/W7jMyhzRE2	en	[]	['https://ift.tt/zhX8QxD']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247829855088642	False		0								[]				
1511247827908841476	1511247827908841476	2022-04-05 00:42:14 PDT	2022-04-05	00:42:14	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics In another study that focused on the part of NMDA receptor transmission at glutamatergic synapses onto GABAergic neurons, ablation of GluN1 in approximately 50% of cortical and hippocampal GABAergic interneurons resulted in reduce…  https://t.co/SzCB9Slxe8	en	[]	['https://ift.tt/WZvs7BH']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247827908841476	False		0								[]				
1511247825815941120	1511247825815941120	2022-04-05 00:42:13 PDT	2022-04-05	00:42:13	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Answer: How to get experience as a bioinformatics software developer  https://t.co/Fx0qXVdT2g	en	[]	['https://ift.tt/aPoNkJ1']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247825815941120	False		0								[]				
1511247823731310597	1511247823731310597	2022-04-05 00:42:13 PDT	2022-04-05	00:42:13	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Methods or tools to polarize a VCF file  https://t.co/EebzIcQose	en	[]	['https://ift.tt/nvr3GmC']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247823731310597	False		0								[]				
1511247821806215172	1511247821806215172	2022-04-05 00:42:13 PDT	2022-04-05	00:42:13	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Adaptor trimming (best tools)?  https://t.co/YdqHD7sKUc	en	[]	['https://ift.tt/ymbkOlo']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247821806215172	False		0								[]				
1511247819805450240	1511247819805450240	2022-04-05 00:42:12 PDT	2022-04-05	00:42:12	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Comment: How to obtain all genes associated with a given GO term from PANTHER API enrichm  https://t.co/OiXVQlV3WW	en	[]	['https://ift.tt/3DTP8rA']	[]	0	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247819805450240	False		0								[]				
1511247817599340552	1511247817599340552	2022-04-05 00:42:11 PDT	2022-04-05	00:42:11	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Immuneering Announces Participation in Piper Sandler AI/ML Investor Conference - BioSpace  https://t.co/oKiZsPDCTf	en	[]	['https://ift.tt/BYVJRda']	[]	1	1	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247817599340552	False		0								[]				
1511247816382984194	1511247816382984194	2022-04-05 00:42:11 PDT	2022-04-05	00:42:11	-0700	335246117	seqcomplete	SeqComplete		#BioIT #BioInformatics Comment: Statistical test on Single-cell clusters(cell types)  https://t.co/T62GaIVg5s	en	[]	['https://ift.tt/528qpJm']	[]	0	2	1	['bioit', 'bioinformatics']	[]	https://twitter.com/SeqComplete/status/1511247816382984194	False		0								[]				
